Category,Price,Rating,Stock,Discount
Unknown,0.7144589269475599,0.23477893031672797,In Stock,0.26530612244897955
B,0.7265838132767505,0.23958632656322093,In Stock,0.5918367346938775
Unknown,0.39426088713751645,0.5207552497147244,Out of Stock,0.6326530612244897
Unknown,0.6688895624936849,0.3549711790224477,In Stock,0.16326530612244897
Unknown,0.12387592199656462,0.4775527739031915,In Stock,0.5510204081632653
B,0.8569263413155501,0.5207552497147244,In Stock,0.6326530612244897
B,0.4404364959078509,0.5207552497147244,In Stock,0.7959183673469387
D,0.48358088309588765,0.5207552497147244,In Stock,0.04081632653061224
Unknown,0.9368495503687986,0.5009416368021697,In Stock,0.5714285714285714
Unknown,0.8322724057795291,0.7299498373293668,In Stock,0.836734693877551
Unknown,0.7616449429119935,0.5207552497147244,In Stock,0.0
Unknown,0.16146306961705567,0.09587290893252881,In Stock,0.26530612244897955
Unknown,0.05840153581893503,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.24643831464080024,0.6583791077205424,In Stock,0.7551020408163265
Unknown,0.628473274729716,0.5207552497147244,Out of Stock,0.5102040816326531
B,0.6892997878144892,0.7676312793916479,In Stock,0.5102040816326531
B,0.10114176012933211,0.5207552497147244,In Stock,0.9591836734693877
C,0.9683742548246943,0.2000293964677305,Out of Stock,0.3877551020408163
Unknown,0.8656158431848034,0.9109652756016652,Out of Stock,0.24489795918367346
Unknown,0.4036576740426392,0.5207552497147244,Out of Stock,0.6938775510204082
Unknown,0.8264120440537536,0.5207552497147244,In Stock,0.24489795918367346
Unknown,0.1748004445791654,0.5207552497147244,In Stock,0.5714285714285714
B,0.3676871779327069,0.5207552497147244,In Stock,0.9591836734693877
Unknown,0.7024350813377791,0.5207552497147244,Out of Stock,0.9999999999999999
Unknown,0.6318076184702435,0.4413549689106544,Out of Stock,0.0
A,0.1423663736485804,0.4921140742453227,Out of Stock,0.14285714285714285
Unknown,0.14580175810851775,0.2854835261597639,In Stock,0.5918367346938775
D,0.07335556229160352,0.2884583583780609,Out of Stock,0.16326530612244897
D,0.6447408305547135,0.5207552497147244,In Stock,0.673469387755102
Unknown,0.3639486713145398,0.48435562304143476,In Stock,0.02040816326530612
B,0.358492472466404,0.11380632069999586,In Stock,0.6938775510204082
Unknown,0.6317065777508335,0.46834409261083465,In Stock,0.9387755102040816
Unknown,0.3022127917550773,0.025906900935362687,In Stock,0.8571428571428571
D,0.85712842275437,0.5207552497147244,In Stock,0.8775510204081632
C,0.983126199858543,0.9923133416443829,Out of Stock,0.04081632653061224
A,0.3661715671415581,0.5207552497147244,In Stock,0.5306122448979591
Unknown,0.700010104071941,0.5207552497147244,Out of Stock,0.3877551020408163
Unknown,0.5725977568960291,0.5207552497147244,Out of Stock,0.36734693877551017
Unknown,0.28099424067899365,0.4390362169590548,Out of Stock,0.7142857142857142
Unknown,0.3671819743356573,0.0067631227267361815,In Stock,0.5306122448979591
Unknown,0.7679094675154087,0.0398707469428663,Out of Stock,0.42857142857142855
Unknown,0.43801151864201276,0.5207552497147244,In Stock,0.16326530612244897
C,0.6956653531373143,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.7624532686672729,0.5207552497147244,In Stock,0.9183673469387754
Unknown,0.15843184803475802,0.5207552497147244,In Stock,0.26530612244897955
B,0.5287460846721228,0.5207552497147244,Out of Stock,0.24489795918367346
A,0.607759927250682,0.5207552497147244,In Stock,0.5306122448979591
B,0.16095786602000609,0.5345532617658456,In Stock,0.14285714285714285
B,0.4715570374861069,0.5500730350412314,In Stock,0.836734693877551
Unknown,0.8308578357077901,0.6878455056246546,In Stock,0.12244897959183673
Unknown,0.1719713044356876,0.5207552497147244,In Stock,0.14285714285714285
Unknown,0.9951500454683238,0.5207552497147244,In Stock,0.5306122448979591
Unknown,0.47751843993129234,0.5207552497147244,In Stock,0.44897959183673464
Unknown,0.16126098817823584,0.5225221545122012,In Stock,0.22448979591836732
C,0.24946953622309792,0.06057695517727041,In Stock,0.44897959183673464
Unknown,0.3626351419622108,0.9503880240239494,In Stock,0.7551020408163265
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.4693877551020408
D,0.6936445387491158,0.48258564634518497,In Stock,0.7959183673469387
Unknown,0.9140143477821562,0.5207552497147244,In Stock,0.9387755102040816
A,0.36364554915631003,0.5207552497147244,In Stock,0.24489795918367346
Unknown,0.6835404668081236,0.5207552497147244,In Stock,0.061224489795918366
C,0.25341012428008486,0.4479949395884111,In Stock,0.2040816326530612
Unknown,0.7582095584520562,0.6638882772947833,In Stock,0.5102040816326531
Unknown,0.30645650197029406,0.8990935152136376,In Stock,0.5714285714285714
D,0.5552187531575224,0.5292795137433131,In Stock,0.5510204081632653
Unknown,0.17550772961503486,0.8191695297893301,Out of Stock,0.32653061224489793
D,0.4709507931696474,0.7435682538273726,In Stock,0.8571428571428571
Unknown,0.4159846418106497,0.5207552497147244,In Stock,0.7551020408163265
Unknown,0.5563302010710316,0.7898360096131881,Out of Stock,0.12244897959183673
B,0.5146003839547337,0.6726688482950628,In Stock,0.061224489795918366
C,0.24633727392139032,0.5207552497147244,In Stock,0.8163265306122448
Unknown,0.6682833181772254,0.19763412510829398,In Stock,0.14285714285714285
B,0.36576740426391835,0.5207552497147244,Out of Stock,0.7551020408163265
Unknown,0.8669293725371324,0.04759785972114394,In Stock,0.9591836734693877
C,0.257148630898252,0.5207552497147244,In Stock,0.5102040816326531
A,0.40436495907850867,0.5207552497147244,Out of Stock,0.7959183673469387
C,0.692128927957967,0.8782324089703716,In Stock,0.08163265306122448
Unknown,0.9928261089218955,0.5207552497147244,In Stock,0.9999999999999999
Unknown,0.5668384358896635,0.43699807405553515,Out of Stock,0.9183673469387754
Unknown,0.015055067192078409,0.008202751864413549,Out of Stock,0.8979591836734693
Unknown,0.354551884409417,0.22898702564045947,In Stock,0.7346938775510203
Unknown,0.3226230170758816,0.1343472144580798,In Stock,0.22448979591836732
Unknown,0.07951904617560876,0.5207552497147244,Out of Stock,0.9183673469387754
C,0.1889461452965545,0.31192213063546903,In Stock,0.2040816326530612
Unknown,0.5382439122966555,0.9901233332883873,In Stock,0.04081632653061224
Unknown,0.4357886228149945,0.11157809066316982,Out of Stock,0.9183673469387754
Unknown,0.6857633626351419,0.5207552497147244,In Stock,0.26530612244897955
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.32653061224489793
D,0.24300293018086289,0.5207552497147244,Out of Stock,0.9183673469387754
Unknown,0.8935030817419419,0.9180339439643,Out of Stock,0.22448979591836732
Unknown,0.6497928665252096,0.09805185357810453,In Stock,0.6530612244897959
Unknown,0.425987673032232,0.28283116442087786,Out of Stock,0.5102040816326531
Unknown,0.20925532989794887,0.5207552497147244,Out of Stock,0.4897959183673469
Unknown,0.29241184197231485,0.5996344537129024,In Stock,0.9999999999999999
D,0.0423360614327574,0.027311171170512183,Out of Stock,0.6122448979591836
C,0.4098211579266445,0.5642707312338686,In Stock,0.14285714285714285
Unknown,0.7287056683843589,0.5207552497147244,In Stock,0.836734693877551
Unknown,0.3362635141962211,0.5207552497147244,Out of Stock,0.5510204081632653
Unknown,0.4945438011518642,0.3213221526008697,In Stock,0.5714285714285714
Unknown,0.5510760836617157,0.5207552497147244,In Stock,0.02040816326530612
C,0.7399211882388602,0.331699944707602,In Stock,0.44897959183673464
Unknown,0.6655552187531575,0.0038004420387832694,In Stock,0.4081632653061224
Unknown,0.5082348186319087,0.5207552497147244,Out of Stock,0.8775510204081632
Unknown,0.5428917853895119,0.5207552497147244,Out of Stock,0.26530612244897955
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.12244897959183673
D,0.8256037182984742,0.7885655168116966,In Stock,0.14285714285714285
Unknown,0.5519854501364049,0.5207552497147244,In Stock,0.9591836734693877
B,0.40103061533798123,0.8008323412379158,In Stock,0.6530612244897959
Unknown,0.21895523896130142,0.5207552497147244,In Stock,0.6326530612244897
Unknown,0.7647772052137011,0.26576260690351483,In Stock,0.5102040816326531
B,0.3405072244114378,0.5207552497147244,Out of Stock,0.836734693877551
Unknown,0.3362635141962211,0.5207552497147244,In Stock,0.5510204081632653
Unknown,0.3603112054157826,0.5207552497147244,In Stock,0.4081632653061224
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.22448979591836732
Unknown,0.8444983328281297,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.01960189956552491,0.5207552497147244,In Stock,0.22448979591836732
Unknown,0.3074669091643933,0.21212042110527707,In Stock,0.3061224489795918
A,0.3478831969283621,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.362332019803981,0.5207552497147244,In Stock,0.14285714285714285
A,0.7215317773062544,0.5207552497147244,Out of Stock,0.14285714285714285
A,0.5074264928766292,0.028521310902546948,In Stock,0.5102040816326531
Unknown,0.48721834899464483,0.9767100831708307,Out of Stock,0.26530612244897955
Unknown,0.9149237142568455,0.5207552497147244,In Stock,0.9999999999999999
Unknown,0.10437506315044963,0.5207552497147244,In Stock,0.8571428571428571
Unknown,0.42083459634232595,0.5207552497147244,In Stock,0.3877551020408163
D,0.5928059007780135,0.5207552497147244,Out of Stock,0.3469387755102041
D,0.6122057189047185,0.5207552497147244,In Stock,0.7959183673469387
Unknown,0.7852884712539153,0.5020591424857804,Out of Stock,0.6938775510204082
Unknown,0.021723754673133276,0.5207552497147244,Out of Stock,0.5510204081632653
Unknown,0.14701424674143682,0.7155571880516004,In Stock,0.3061224489795918
Unknown,0.04738809740325351,0.5077677814756512,In Stock,0.7551020408163265
Unknown,0.8265130847731635,0.9634367723456133,Out of Stock,0.04081632653061224
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.9795918367346939
Unknown,0.5170253612205719,0.5207552497147244,In Stock,0.3877551020408163
Unknown,0.2685662321915732,0.6768292845841485,Out of Stock,0.22448979591836732
Unknown,0.9496817217338587,0.5207552497147244,Out of Stock,0.3061224489795918
Unknown,0.7605334949984843,0.8534369666796163,In Stock,0.061224489795918366
Unknown,0.6836415075275336,0.7474252535602426,In Stock,0.4081632653061224
Unknown,0.8852177427503284,0.5207552497147244,In Stock,0.3061224489795918
C,0.33979993937556835,0.5207552497147244,Out of Stock,0.8163265306122448
A,0.6281701525714862,0.5207552497147244,Out of Stock,0.9591836734693877
Unknown,0.040012124886329194,0.8149192236311388,In Stock,0.7142857142857142
Unknown,0.33848641002323937,0.5379485029872191,In Stock,0.673469387755102
Unknown,0.17176922299686775,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.2994846923310094,0.5207552497147244,Out of Stock,0.6938775510204082
Unknown,0.20672931191270083,0.5207552497147244,In Stock,0.4693877551020408
D,0.4891381226634334,0.5207552497147244,In Stock,0.2857142857142857
Unknown,0.13367687177932708,0.5207552497147244,In Stock,0.5102040816326531
D,0.09912094574113367,0.5716855939028351,Out of Stock,0.5714285714285714
Unknown,0.029908052945336973,0.2821645012292987,Out of Stock,0.4081632653061224
C,0.48499545316762654,0.7418257227364574,Out of Stock,0.6326530612244897
Unknown,0.16499949479640297,0.6274859188114699,In Stock,0.4081632653061224
Unknown,0.7185005557239568,0.5207552497147244,In Stock,0.14285714285714285
Unknown,0.01838941093260584,0.5207552497147244,In Stock,0.14285714285714285
D,0.2579569566535314,0.5207552497147244,In Stock,0.6530612244897959
Unknown,0.9019905021723754,0.03869073750068369,In Stock,0.5102040816326531
Unknown,0.16045266242295647,0.94274651828776,In Stock,0.22448979591836732
B,0.37738708699605944,0.5207552497147244,Out of Stock,0.36734693877551017
Unknown,0.6177629584722643,0.22812623841575952,In Stock,0.7142857142857142
Unknown,0.6095786602000606,0.7921622181122637,Out of Stock,0.8163265306122448
Unknown,0.5277356774780236,0.29392734312542024,Out of Stock,0.22448979591836732
D,0.9565524906537334,0.5207552497147244,Out of Stock,0.6530612244897959
Unknown,0.6884914620592099,0.8334578422020923,In Stock,0.8571428571428571
Unknown,0.6962715974537739,0.5527090513159786,Out of Stock,0.8163265306122448
A,0.1541881378195413,0.5207552497147244,Out of Stock,0.22448979591836732
Unknown,0.787006163483884,0.3006724168000817,In Stock,0.9591836734693877
Unknown,0.4945438011518642,0.5207552497147244,Out of Stock,0.7346938775510203
B,0.977872082449227,0.5207552497147244,In Stock,0.3061224489795918
A,0.8308578357077901,0.5207552497147244,Out of Stock,0.6326530612244897
Unknown,0.249368495503688,0.5207552497147244,Out of Stock,0.32653061224489793
Unknown,0.0773971910680004,0.5207552497147244,Out of Stock,0.42857142857142855
Unknown,0.9296756592906941,0.5207552497147244,Out of Stock,0.26530612244897955
Unknown,0.40870971001313533,0.8358191934364784,In Stock,0.42857142857142855
C,0.07951904617560876,0.5207552497147244,In Stock,0.5306122448979591
D,0.047084975245023745,0.8709700336691061,In Stock,0.061224489795918366
C,0.13781954127513388,0.3836682278830684,In Stock,0.7551020408163265
Unknown,0.7081944023441447,0.5207552497147244,In Stock,0.5102040816326531
D,0.4945438011518642,0.9813804875416879,In Stock,0.8571428571428571
Unknown,0.897443669798929,0.2844848370138856,In Stock,0.44897959183673464
B,0.561079114883298,0.5207552497147244,In Stock,0.836734693877551
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.9183673469387754
B,0.8063049408911791,0.5207552497147244,In Stock,0.04081632653061224
Unknown,0.4945438011518642,0.5924452576543031,In Stock,0.18367346938775508
B,0.20561786399919169,0.5207552497147244,In Stock,0.5306122448979591
B,0.7708396483782964,0.8418313284455258,In Stock,0.6530612244897959
A,0.7514398302515913,0.6364596783491002,In Stock,0.5918367346938775
C,0.7313327270890169,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.4617560877033445,0.5832090170762015,In Stock,0.9999999999999999
A,0.7151662119834293,0.5207552497147244,In Stock,0.04081632653061224
B,0.4680206123067596,0.4333487955188845,Out of Stock,0.0
C,0.040214206325149035,0.5207552497147244,In Stock,0.8775510204081632
B,0.7229463473779932,0.5207552497147244,In Stock,0.3469387755102041
Unknown,0.38041830857835707,0.5207552497147244,In Stock,0.9999999999999999
Unknown,0.7868040820450641,0.9333824663454607,In Stock,0.6530612244897959
Unknown,0.09356370617358795,0.5207552497147244,In Stock,0.6938775510204082
D,0.6656562594725675,0.14738751970535052,In Stock,0.1020408163265306
Unknown,0.22804890370819442,0.8424512012515134,In Stock,0.22448979591836732
Unknown,0.8773365666363544,0.5207552497147244,In Stock,0.44897959183673464
B,0.5114681216530261,0.5207552497147244,In Stock,0.5510204081632653
Unknown,0.5995756289784783,0.5207552497147244,In Stock,0.4897959183673469
D,0.7118318682429019,0.5207552497147244,Out of Stock,0.32653061224489793
C,0.5663332322926139,0.229800123617876,In Stock,0.6122448979591836
D,0.8405577447711428,0.16288027142503625,In Stock,0.08163265306122448
Unknown,0.18409619076487826,0.5207552497147244,In Stock,0.4081632653061224
Unknown,0.2566434273012024,0.5207552497147244,Out of Stock,0.04081632653061224
Unknown,0.18055976558553097,0.5205338087958371,Out of Stock,0.836734693877551
Unknown,0.22491664140648682,0.11438525812202288,In Stock,0.5306122448979591
B,0.7777104172981711,0.16948098246015786,In Stock,0.42857142857142855
Unknown,0.38041830857835707,0.5207552497147244,In Stock,0.5306122448979591
Unknown,0.18571284227543702,0.04951331048789681,Out of Stock,0.08163265306122448
B,0.8265130847731635,0.2790101854610634,In Stock,0.5102040816326531
Unknown,0.8761240780034354,0.5207552497147244,In Stock,0.3061224489795918
C,0.6531272102657371,0.5207552497147244,In Stock,0.4081632653061224
Unknown,0.9340204102253208,0.6712191016182779,In Stock,0.7959183673469387
C,0.5919975750227341,0.5207552497147244,Out of Stock,0.061224489795918366
D,0.8922905931090229,0.5207552497147244,In Stock,0.3061224489795918
Unknown,0.43164595331918765,0.5207552497147244,Out of Stock,0.42857142857142855
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.4897959183673469
Unknown,0.4945438011518642,0.03898500438734709,In Stock,0.5306122448979591
Unknown,0.070122259270486,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.22228958270182886,0.5207552497147244,Out of Stock,0.2040816326530612
Unknown,0.6773769829241184,0.5207552497147244,In Stock,0.36734693877551017
D,0.08406587854905527,0.7971439790840759,In Stock,0.18367346938775508
Unknown,0.3754673133272709,0.9252259570555875,Out of Stock,0.42857142857142855
Unknown,0.6243306052339093,0.12441723649564074,In Stock,0.8775510204081632
A,0.8560169748408608,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.058805698696574725,0.33384016290778773,Out of Stock,0.5102040816326531
D,0.4245731029604931,0.898109548364603,In Stock,0.02040816326530612
